2022-04-07,829,164
2022-04-08,813,130
2022-04-09,860,149
2022-04-10,771,156
2022-04-11,975,123
2022-04-12,982,147
2022-04-13,775,120
2022-04-14,696,151
2022-04-15,848,177
2022-04-16,717,121
2022-04-17,802,111
2022-04-18,627,120
2022-04-19,673,111
2022-04-20,749,137
2022-04-21,1877,169
2022-04-22,1592,193
2022-04-23,1164,176
2022-04-24,1365,157
2022-04-25,1283,166
2022-04-26,1279,179
2022-04-27,1585,163
2022-04-28,1116,160
2022-04-29,1018,136
2022-04-30,1109,232
2022-05-01,1031,133
2022-05-02,2061,270
2022-05-03,1029,187
2022-05-04,933,116
2022-05-05,989,128
2022-05-06,1333,179
2022-05-07,1126,143
2022-05-08,1003,140
2022-05-09,1217,169
2022-05-10,1271,191
2022-05-11,1304,187
2022-05-12,1063,177
2022-05-13,921,178
2022-05-14,1013,102
2022-05-15,20843,742
2022-05-16,4527,586
2022-05-17,1723,257
2022-05-18,1394,229
2022-05-19,1499,242
2022-05-20,1040,172
2022-05-21,954,127
2022-05-22,2342,203
2022-05-23,1165,165
2022-05-24,953,120
2022-05-25,973,135
2022-05-26,918,135
2022-05-27,887,109
2022-05-28,648,78
2022-05-29,906,135
2022-05-30,1026,197
2022-05-31,909,172
2022-06-01,975,179
2022-06-02,876,160
2022-06-03,886,134
2022-06-04,794,110
2022-06-05,695,119
2022-06-06,923,144
2022-06-07,1166,165
2022-06-08,859,136
2022-06-09,871,134
2022-06-10,968,166
2022-06-11,792,157
2022-06-12,1053,164
2022-06-13,1392,225
2022-06-14,1070,171
2022-06-15,985,168
2022-06-16,815,183
2022-06-17,765,129
2022-06-18,804,143
2022-06-19,738,104
2022-06-20,794,126
2022-06-21,781,135
2022-06-22,670,99
2022-06-23,721,173
2022-06-24,2654,196
2022-06-25,654,113
2022-06-26,523,85
2022-06-27,1002,132
2022-06-28,1022,261
2022-06-29,880,148
2022-06-30,890,178
2022-07-01,909,187
2022-07-02,950,247
2022-07-03,738,161
2022-07-04,765,158
2022-07-05,732,135
2022-07-06,722,133
2022-07-07,707,111
2022-07-08,696,130
2022-07-09,780,162
2022-07-10,674,96
2022-07-11,829,134
2022-07-12,601,108
2022-07-13,733,111
2022-07-14,612,104
2022-07-15,646,127
2022-07-16,470,90
2022-07-17,581,111
2022-07-18,970,205
2022-07-19,948,152
2022-07-20,660,104
2022-07-21,518,74
2022-07-22,2227,596
2022-07-23,1667,440
2022-07-24,733,195
2022-07-25,771,170
2022-07-26,712,129
2022-07-27,938,186
2022-07-28,777,160
2022-07-29,689,119
2022-07-30,525,97
2022-07-31,616,161
2022-08-01,708,118
2022-08-02,651,118
2022-08-03,807,130
2022-08-04,636,125
2022-08-05,994,101
2022-08-06,567,89
2022-08-07,789,142
2022-08-08,38607,1807
2022-08-09,2223,377
2022-08-10,1685,285
2022-08-11,1671,272
2022-08-12,1173,190
2022-08-13,974,187
2022-08-14,1142,227
2022-08-15,929,156
2022-08-16,924,155
2022-08-17,1017,171
2022-08-18,945,195
2022-08-19,1033,182
2022-08-20,840,140
2022-08-21,725,104
2022-08-22,1279,160
2022-08-23,836,138
2022-08-24,838,157
2022-08-25,830,138
